admin_unit_code,sector,indicator_key,indicator_label,coverage_pct,deficit_pct,source,year
IN-OR-khordha,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,73.2,26.8,NFHS-5,2021
IN-OR-khordha,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.6,5.4,NFHS-5,2021
IN-OR-khordha,electricity,pct_households_no_electricity,Households without an electricity connection,99.5,0.5,NFHS-5,2021
IN-OR-koraput,health,pct_births_non_institutional,Births not delivered in a health facility,82.1,17.9,NFHS-5,2021
IN-OR-koraput,education,pct_females_never_attended_school,Females age 6+ who never attended school,50.6,49.4,NFHS-5,2021
IN-OR-koraput,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,39.4,60.6,NFHS-5,2021
IN-OR-koraput,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,89.5,10.5,NFHS-5,2021
IN-OR-koraput,electricity,pct_households_no_electricity,Households without an electricity connection,96.2,3.8,NFHS-5,2021
IN-OR-malkangiri,health,pct_births_non_institutional,Births not delivered in a health facility,90.7,9.3,NFHS-5,2021
IN-OR-malkangiri,education,pct_females_never_attended_school,Females age 6+ who never attended school,48.9,51.1,NFHS-5,2021
IN-OR-malkangiri,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,41.4,58.6,NFHS-5,2021
IN-OR-malkangiri,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.7,5.3,NFHS-5,2021
IN-OR-malkangiri,electricity,pct_households_no_electricity,Households without an electricity connection,95.8,4.2,NFHS-5,2021
IN-OR-mayurbhanj,health,pct_births_non_institutional,Births not delivered in a health facility,91.7,8.3,NFHS-5,2021
IN-OR-mayurbhanj,education,pct_females_never_attended_school,Females age 6+ who never attended school,63.0,37.0,NFHS-5,2021
IN-OR-mayurbhanj,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,54.4,45.6,NFHS-5,2021
IN-OR-mayurbhanj,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,80.1,19.9,NFHS-5,2021
IN-OR-mayurbhanj,electricity,pct_households_no_electricity,Households without an electricity connection,90.3,9.7,NFHS-5,2021
IN-OR-nabarangpur,health,pct_births_non_institutional,Births not delivered in a health facility,87.6,12.4,NFHS-5,2021
IN-OR-nabarangpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,52.9,47.1,NFHS-5,2021
IN-OR-nabarangpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,44.1,55.9,NFHS-5,2021
IN-OR-nabarangpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.1,0.9,NFHS-5,2021
IN-OR-nabarangpur,electricity,pct_households_no_electricity,Households without an electricity connection,97.4,2.6,NFHS-5,2021
IN-OR-nayagarh,health,pct_births_non_institutional,Births not delivered in a health facility,98.3,1.7,NFHS-5,2021
IN-OR-nayagarh,education,pct_females_never_attended_school,Females age 6+ who never attended school,76.1,23.9,NFHS-5,2021
IN-OR-nayagarh,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,67.1,32.9,NFHS-5,2021
IN-OR-nayagarh,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,82.9,17.1,NFHS-5,2021
IN-OR-nayagarh,electricity,pct_households_no_electricity,Households without an electricity connection,98.3,1.7,NFHS-5,2021
IN-OR-nuapada,health,pct_births_non_institutional,Births not delivered in a health facility,89.8,10.2,NFHS-5,2021
IN-OR-nuapada,education,pct_females_never_attended_school,Females age 6+ who never attended school,60.9,39.1,NFHS-5,2021
IN-OR-nuapada,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,58.4,41.6,NFHS-5,2021
IN-OR-nuapada,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.5,2.5,NFHS-5,2021
IN-OR-nuapada,electricity,pct_households_no_electricity,Households without an electricity connection,94.6,5.4,NFHS-5,2021
IN-OR-puri,health,pct_births_non_institutional,Births not delivered in a health facility,97.7,2.3,NFHS-5,2021
IN-OR-puri,education,pct_females_never_attended_school,Females age 6+ who never attended school,83.3,16.7,NFHS-5,2021
IN-OR-puri,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,67.3,32.7,NFHS-5,2021
IN-OR-puri,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.5,1.5,NFHS-5,2021
IN-OR-puri,electricity,pct_households_no_electricity,Households without an electricity connection,99.5,0.5,NFHS-5,2021
IN-OR-rayagada,health,pct_births_non_institutional,Births not delivered in a health facility,68.9,31.1,NFHS-5,2021
IN-OR-rayagada,education,pct_females_never_attended_school,Females age 6+ who never attended school,50.8,49.2,NFHS-5,2021
IN-OR-rayagada,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,50.5,49.5,NFHS-5,2021
IN-OR-rayagada,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,91.3,8.7,NFHS-5,2021
IN-OR-rayagada,electricity,pct_households_no_electricity,Households without an electricity connection,96.6,3.4,NFHS-5,2021
IN-OR-sambalpur,health,pct_births_non_institutional,Births not delivered in a health facility,99.5,0.5,NFHS-5,2021
IN-OR-sambalpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,74.6,25.4,NFHS-5,2021
IN-OR-sambalpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,62.4,37.6,NFHS-5,2021
IN-OR-sambalpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,93.0,7.0,NFHS-5,2021
IN-OR-sambalpur,electricity,pct_households_no_electricity,Households without an electricity connection,98.8,1.2,NFHS-5,2021
IN-OR-sundargarh,health,pct_births_non_institutional,Births not delivered in a health facility,91.3,8.7,NFHS-5,2021
IN-OR-sundargarh,education,pct_females_never_attended_school,Females age 6+ who never attended school,72.0,28.0,NFHS-5,2021
IN-OR-sundargarh,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,65.5,34.5,NFHS-5,2021
IN-OR-sundargarh,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,91.5,8.5,NFHS-5,2021
IN-OR-sundargarh,electricity,pct_households_no_electricity,Households without an electricity connection,97.1,2.9,NFHS-5,2021
IN-PU-karaikal,health,pct_births_non_institutional,Births not delivered in a health facility,99.6,0.4,NFHS-5,2021
IN-PU-karaikal,education,pct_females_never_attended_school,Females age 6+ who never attended school,86.3,13.7,NFHS-5,2021
IN-PU-karaikal,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,84.3,15.7,NFHS-5,2021
IN-PU-karaikal,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
IN-PU-karaikal,electricity,pct_households_no_electricity,Households without an electricity connection,99.6,0.4,NFHS-5,2021
IN-PU-mahe,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-PU-mahe,education,pct_females_never_attended_school,Females age 6+ who never attended school,99.2,0.8,NFHS-5,2021
IN-PU-mahe,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,99.8,0.2,NFHS-5,2021
IN-PU-mahe,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.0,2.0,NFHS-5,2021
IN-PU-mahe,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-PU-puducherry,health,pct_births_non_institutional,Births not delivered in a health facility,99.5,0.5,NFHS-5,2021
IN-PU-puducherry,education,pct_females_never_attended_school,Females age 6+ who never attended school,83.8,16.2,NFHS-5,2021
IN-PU-puducherry,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,84.6,15.4,NFHS-5,2021
IN-PU-puducherry,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-PU-puducherry,electricity,pct_households_no_electricity,Households without an electricity connection,100.0,0.0,NFHS-5,2021
IN-PU-yanam,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-PU-yanam,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.9,19.1,NFHS-5,2021
IN-PU-yanam,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,84.1,15.9,NFHS-5,2021
IN-PU-yanam,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-PU-yanam,electricity,pct_households_no_electricity,Households without an electricity connection,99.8,0.2,NFHS-5,2021
IN-PU-amritsar,health,pct_births_non_institutional,Births not delivered in a health facility,95.9,4.1,NFHS-5,2021
IN-PU-amritsar,education,pct_females_never_attended_school,Females age 6+ who never attended school,78.0,22.0,NFHS-5,2021
IN-PU-amritsar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,86.0,14.0,NFHS-5,2021
IN-PU-amritsar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.6,0.4,NFHS-5,2021
IN-PU-amritsar,electricity,pct_households_no_electricity,Households without an electricity connection,99.9,0.1,NFHS-5,2021
IN-PU-bathinda,health,pct_births_non_institutional,Births not delivered in a health facility,93.1,6.9,NFHS-5,2021
IN-PU-bathinda,education,pct_females_never_attended_school,Females age 6+ who never attended school,68.7,31.3,NFHS-5,2021
IN-PU-bathinda,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,88.4,11.6,NFHS-5,2021
IN-PU-bathinda,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.1,0.9,NFHS-5,2021
IN-PU-bathinda,electricity,pct_households_no_electricity,Households without an electricity connection,100.0,0.0,NFHS-5,2021
IN-PU-faridkot,health,pct_births_non_institutional,Births not delivered in a health facility,94.3,5.7,NFHS-5,2021
IN-PU-faridkot,education,pct_females_never_attended_school,Females age 6+ who never attended school,71.7,28.3,NFHS-5,2021
IN-PU-faridkot,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,87.5,12.5,NFHS-5,2021
IN-PU-faridkot,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,92.5,7.5,NFHS-5,2021
IN-PU-faridkot,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-PU-fatehgarh-sahib,health,pct_births_non_institutional,Births not delivered in a health facility,96.6,3.4,NFHS-5,2021
IN-PU-fatehgarh-sahib,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.1,19.9,NFHS-5,2021
IN-PU-fatehgarh-sahib,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,87.6,12.4,NFHS-5,2021
IN-PU-fatehgarh-sahib,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.7,0.3,NFHS-5,2021
IN-PU-fatehgarh-sahib,electricity,pct_households_no_electricity,Households without an electricity connection,99.6,0.4,NFHS-5,2021
IN-PU-firozpur,health,pct_births_non_institutional,Births not delivered in a health facility,95.5,4.5,NFHS-5,2021
IN-PU-firozpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,72.5,27.5,NFHS-5,2021
IN-PU-firozpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,84.8,15.2,NFHS-5,2021
IN-PU-firozpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,95.6,4.4,NFHS-5,2021
IN-PU-firozpur,electricity,pct_households_no_electricity,Households without an electricity connection,99.6,0.4,NFHS-5,2021
IN-PU-gurdaspur,health,pct_births_non_institutional,Births not delivered in a health facility,92.4,7.6,NFHS-5,2021
IN-PU-gurdaspur,education,pct_females_never_attended_school,Females age 6+ who never attended school,79.0,21.0,NFHS-5,2021
IN-PU-gurdaspur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,85.4,14.6,NFHS-5,2021
IN-PU-gurdaspur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.6,2.4,NFHS-5,2021
IN-PU-gurdaspur,electricity,pct_households_no_electricity,Households without an electricity connection,99.1,0.9,NFHS-5,2021
IN-PU-hoshiarpur,health,pct_births_non_institutional,Births not delivered in a health facility,98.3,1.7,NFHS-5,2021
IN-PU-hoshiarpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,89.0,11.0,NFHS-5,2021
IN-PU-hoshiarpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,89.7,10.3,NFHS-5,2021
IN-PU-hoshiarpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
